Euroclear Number,E/C Participant,Country Code,Clearstream Number,Local Acct,External Instr.,Participant Name
52839,N,150,69470,,N,69470 CLEARSTREAM'S UNPUBL CLIENT
52840,N,150,17243,,N,17243 CLEARSTREAM'S UNPUBL CLIENT
52841,N,150,17351,,N,17351 CLEARSTREAM'S UNPUBL CLIENT
52842,N,150,89520,,N,89520 CLEARSTREAM'S UNPUBL CLIENT
52843,N,150,17251,,N,17251 CLEARSTREAM'S UNPUBL CLIENT
52844,N,150,17327,,N,17327 CLEARSTREAM'S UNPUBL CLIENT
52845,N,459,89525,,N,RAMSEY CROOKALL CO CL DOUGLAS    
52846,N,150,13513,,N,13513 CLEARSTREAM'S UNPUBL CLIENT
52847,N,150,13532,,N,13532 CLEARSTREAM'S UNPUBL CLIENT
52848,N,190,89526,,N,BNY MIS INT LT AC LAZARDS FD DUBL
52849,N,150,17244,,N,17244 CLEARSTREAM'S UNPUBL CLIENT
52850,N,150,69681,,N,69681 CLEARSTREAM'S UNPUBL CLIENT
52852,N,850,89553,,N,"UNICREDIT BK AG HK BR, HK    "
52853,N,150,13585,,N,13585CLEARSTREAM'S UNPUBL CLIENT 
52854,N,150,89529,,N,89529 CLEARSTREAM'S UNPUBL CLIENT
52855,N,150,87401,,N,87401 CLEARSTREAM'S UNPUBL CLIENT
52856,N,150,89281,,N,89281 CLEARSTREAM'S UNPUBL CLIENT
52857,N,260,17378,,N,"UNICR BK HUNGARY ZRT/CL,BUDAPEST "
52858,N,150,17216,,N,17216 CLEARSTREAM'S UNPUBL CLIENT
52860,N,150,17227,,N,17227 CLEARSTREAM'S UNPUBL CLIENT
52861,N,150,13666,,N,13666 CLEARSTREAM'S UNPUBL CLIENT
52862,N,80,13691,,N,SKANDINAVIS ENSKILDA BK AB STOCKH
52864,N,150,13425,,N,13425 CLEARSTREAM'S UNPUBL CLIENT
52865,N,150,89284,,N,89284 CLEARSTREAM'S UNPUBL CLIENT
52866,N,150,17253,,N,17253 CLEARSTREAM'S UNPUBL CLIENT
52867,N,150,17277,,N,17277 CLEARSTREAM'S UNPUBL CLIENT
52868,N,150,17288,,N,17288 CLEARSTREAM'S UNPUBL CLIENT
52869,N,150,10083,,N,"BANQUE DE LUX/FIA MOVENTUM,LUX   "
52870,N,150,13533,,N,13533 CLEARSTREAM'S UNPUBL CLIENT
52871,N,50,13566,,N,"BANQUE HERITAGE, GENEVE  "
52872,N,860,89540,,N,AUST NEW ZEAL BKING LTD MELBOURNE
52873,N,150,17329,,N,17329 CLEARSTREAM'S UNPUBL CLIENT
52874,N,150,13616,,N,13616 CLEARSTREAM'S UNPUBL CLIENT
52875,N,60,,8625,Y,"EUREX CLEARING AG, ESCHBORN  "
52876,N,150,13667,,N,13667 CLEARSTREAM'S UNPUBL CLIENT
52877,N,150,17252,,N,17252 CLEARSTREAM'S UNPUBL CLIENT
52878,N,150,13413,,N,13413 CLEARSTREAM'S UNPUBL CLIENT
52879,N,60,,,N,SEB AG SEB MERCHANT BKING FKFT   
52880,N,150,17328,,N,17328 CLEARSTREAM'S UNPUBL CLIENT
52881,N,150,89542,,N,89542 CLEARSTREAM'S UNPUBL CLIENT
52883,N,70,89514,,N,ICBPI/BANCA SIMETA MILAN 
52885,N,150,13517,,N,13517 CLEARSTREAM'S UNPUBL CLIENT
52886,N,70,89515,,N,ICBPI/CAGE MILAN 
52887,N,150,13534,,N,13534 CLEARSTREAM'S UNPUBL CLIENT
52888,N,150,89568,,N,89568 CLEARSTREAM'S UNPUBL CLIENT
52889,N,975,,,N,DAIWA SEC SMBC SING LTD SINGAPORE
52890,N,150,13557,,N,13557 CLEARSTREAM'S UNPUBL CLIENT
52891,N,150,13618,,N,13618 CLEARSTREAM'S UNPUBL CLIENT
52892,N,150,89517,,N,89517 CLEARSTREAM'S UNPUBL CLIENT
52894,N,150,13604,,N,13604 CLEARSTREAM'S UNPUBL CLIENT
52896,N,150,89555,,N,89555 CLEARSTREAM'S UNPUBL CLIENT
52897,N,150,17419,,N,17419 CLEARSTREAM'S UNPUBL CLIENT
52898,N,150,67361,,N,67361 CLEARSTREAM'S UNPUBL CLIENT
52899,N,150,17231,,N,17231 CLEARSTREAM'S UNPUBL CLIENT
52900,N,30,,,N,HSBC BK PLC LDN  
52901,N,150,89521,,N,89521 CLEARSTREAM'S UNPUBL CLIENT
52902,N,959,17254,,N,BCO ITAU BBA SA NASSAU BR NASSAU 
52903,N,750,17274,,N,"RIYAD BANK,RIYAD "
52904,N,150,89522,,N,89522 CLEARSTREAM'S UNPUBL CLIENT
52905,N,150,89558,,N,89558 CLEARSTREAM'S UNPUBL CLIENT
52906,N,150,17289,,N,17289 CLEARSTREAM'S UNPUBL CLIENT
52907,N,190,,7455,Y,"BNY MELLON CLEAR INTERN LTD,DUBLI"
52908,N,150,17335,,N,17335 CLEARSTREAM'S UNPUBL CLIENT
52909,N,150,13414,,N,13414 CLEARSTREAM'S UNPUBL CLIENT
52910,N,150,17290,,N,17290 CLEARSTREAM'S UNPUBL CLIENT
52911,N,20,17363,,N,"BP2S MILAN/POP BARI, PARIS   "
52912,N,150,17380,,N,17380 CLEARSTREAM'S UNPUBL CLIENT
52913,N,150,13468,,N,13468 CLEARSTREAM'S UNPUBL CLIENT
52915,N,150,13484,,N,13484 CLEARSTREAM'S UNPUBL CLIENT
52916,N,150,13441,,N,13441 CLEARSTREAM'S UNPUBL CLIENT
52917,N,150,10408,,N,10408 CLEARSTREAM'S UNPUBL CLIENT
52918,N,150,13535,,N,13535 CLEARSTREAM'S UNPUBL CLIENT
52919,N,150,13404,,N,13404 CLEARSTREAM'S UNPUBL CLIENT
52920,N,150,65003,,N,65003 CLEARSTREAM'S UNPUBL CLIENT
52921,N,130,67233,,N,"RLB STEIERMARK AG, GRAZ  "
52923,N,150,89586,,N,HSBC PRIVATE BK LUX HORS LUXBG   
52924,N,981,17255,,N,KEB KP INSURANCE PROPERTY SEOUL  
52925,N,150,89581,,N,HAUCK AUFHAUSER LUX 15/0 LUXBG   
52926,N,150,13619,,N,13619 CLEARSTREAM'S UNPUBL CLIENT
52927,N,150,89675,,N,89675 CLEARSTREAM'S UNPUBL CLIENT
52928,N,150,89543,,N,89543 CLEARSTREAM'S UNPUBL CLIENT
52929,N,150,16133,,N,16133 CLEARSTREAM'S UNPUBL CLIENT
52930,N,150,89685,,N,89685 CLEARSTREAM'S UNPUBL CLIENT
52931,N,150,16395,,N,16395 CLEARSTREAM'S UNPUBL CLIENT
52932,N,150,69067,,N,69067 CLEARSTREAM'S UNPUBL   
52933,N,150,13574,,N,13574 CLEARSTREAM'S UNPUBL CLIENT
52934,N,150,89545,,N,89545 CLEARSTREAM'S UNPUBL CLIENT
52935,N,30,,7712,Y,"SOCIETE GENERALE LONDON BRNCH,LDN"
52936,N,200,,,N,NORDEA HELSINKI  
52937,N,150,89546,,N,89546 CLEARSTREAM'S UNPUBL CLIENT
52938,N,150,13416,,N,13416 CLEARSTREAM'S UNPUBL CLIENT
52939,N,150,17336,,N,17336 CLEARSTREAM'S UNPUBL CLIENT
52941,N,840,89593,,N,TA CHONG BK LTD TST DEP TAIPEI   
52942,N,150,13469,,N,13469 CLEARSTREAM'S UNPUBL CLIENT
52944,N,850,89594,,N,"BK OF NOVA SCOT HK BR SUB, SING  "
52945,N,150,,,N,ALLIANCEEBERNSTEIN(LUXB)SA LUXEMB
52946,N,150,13486,,N,"NATIXIS,PARIS    "
52948,N,150,13537,,N,13537 CLEARSTREAM'S UNPUBL CLIENT
52949,N,150,89583,,N,89583 CLEARSTREAM'S UNPUBL CLIENT
52950,N,150,13558,,N,13558 CLEARSTREAM'S UNPUBL CLIENT
52951,N,70,89702,,N,"BNP PARIBAS SECS SVCS/SECSRIG,MIL"
52952,N,150,17352,,N,17352 CLEARSTREAM'S UNPUBL CLIENT
52953,N,150,13520,,N,13520 CLEARSTREAM'S UNPUBL CLIENT
52954,N,150,13620,,N,13620 CLEARSTREAM'S UNPUBL CLIENT
52955,N,150,17361,,N,17361 CLEARSTREAM'S UNPUBL CLIENT
52956,N,850,89589,,N,CHINA EVERBRIGHT SECS LTD HGHK   
52958,N,150,17381,,N,17381 CLEARSTREAM'S UNPUBL CLIENT
52959,N,20,17412,,N,"CREDIT LYONNAIS SA, VILLEJUIF    "
52960,N,150,89533,,N,89533 CLEARSTREAM'S UNPUBL CLIENT
52961,N,150,10409,,N,10409 CLEARSTREAM'S UNPUBL CLIENT
52962,N,150,87400,,N,87400 CLEARSTREAM'S UNPUBL CLIENT
52963,N,150,89704,,N,89704 CLEARSTREAM'S UNPUBL CLIENT
52964,N,150,65004,,N,65004 CLEARSTREAM'S UNPUBL CLIENT
52965,N,150,65011,,N,65011 CLEARSTREAM'S UNPUBL CLIENT
52966,N,150,89705,,N,89705 CLEARSTREAM'S UNPUBL CLIENT
52967,N,60,,7668,Y,DWPBANK W/BHF-BANK AG FRANKFURT  
52968,N,150,89599,,N,"HSBC T+B.INT.EX.W8-IMY CLT, LUX  "
52969,N,150,89706,,N,89706 CLEARSTREAM'S UNPUBL CLIENT
52970,N,150,17002,,N,17002 CLEARSTREAM'S UNPUBL CLIENT
52972,N,840,89707,,N,"FAR EASTERN INT BK TRST AC,TAIPEI"
52973,N,150,17291,,N,17291 CLEARSTREAM'S UNPUBL CLIENT
52974,N,150,13665,,N,13665 CLEARSTREAM'S UNPUBL CLIENT
52975,N,150,17200,,N,17200 CLEARSTREAM'S UNPUBL CLIENT
52976,N,60,69058,,N,LANDESBK HESS TH SWISS REG FKFT  
52977,N,150,89668,,N,89668 CLEARSTREAM'S UNPUBL CLIENT
52978,N,975,13694,,N,BARCLAYS BKB SING WEAL MGT SING  
52979,N,150,17338,,N,17338 CLEARSTREAM'S UNPUBL CLIENT
52981,N,150,13429,,N,13429 CLEARSTREAM'S UNPUBL CLIENT
52982,N,150,17348,,N,17348 CLEARSTREAM'S UNPUBL CLIENT
52983,N,150,13470,,N,13470 CLEARSTREAM'S UNPUBL CLIENT
52984,N,150,17365,,N,17365 CLEARSTREAM'S UNPUBL CLIENT
52985,N,150,89083,,N,89083 CLEARSTREAM'S UNPUBL CLIENT
52987,N,906,13506,,N,"COMMBANK EUROPE LTD, SLIEMA  "
52988,N,150,89678,,N,89678 CLEARSTREAM'S UNPUBL CLIENT
52989,N,150,13559,,N,13559 CLEARSTREAM'S UNPUBL CLIENT
52990,N,150,17382,,N,17382 CLEARSTREAM'S UNPUBL CLIENT
52991,N,150,13621,,N,13621 CLEARSTREAM'S UNPUBL CLIENT
52992,N,830,89084,,N,MIZUHO SEC CO CLIENT US NO EX TOK
52993,N,840,89748,,N,UNION BK OF TAIWAN TST TAIPEI    
52994,N,150,13645,,N,13645 CLEARSTREAM'S UNPUBL CLIENT
52995,N,150,89085,,N,89085 CLEARSTREAM'S UNPUBL CLIENT
52996,N,150,67674,,N,67674 CLEARSTREAM'S UNPUBL CLIENT
52997,N,180,13669,,N,API VE KREDI BANKASI AS ISTANBUL 
52998,N,150,10410,,N,10410 CLEARSTREAM'S UNPUBL CLIENT
52999,N,975,89750,,N,BK OF NOVA SCOTIA BNS SINGAP 
53000,N,150,65042,,N,65042 CLEARSTREAM'S UNPUBL CLIENT
53001,N,150,17420,,N,17420 CLEARSTREAM'S UNPUBL CLIENT
53002,N,150,89088,,N,89088 CLEARSTREAM'S UNPUBL CLIENT
53003,N,850,13345,,N,CHINA CONSTRUCTION BK CO LTD HK  
53004,N,150,89709,,N,89709 CLEARSTREAM'S UNPUBL CLIENT
53005,N,150,17421,,N,17421 CLEARSTREAM'S UNPUBL CLIENT
53006,N,160,17422,,N,"NBG CTS/WEST VIEW SHIPP CORP,ATH "
53007,N,150,17424,,N,17424 CLEARSTREAM'S UNPUBL CLIENT
53008,N,150,17295,,N,17295 CLEARSTREAM'S UNPUBL CLIENT
53009,N,207,13538,,N,AB UKIO BANKAS KAUNAS    
53010,N,860,17425,,N,"MCQUA BK LTD-LDN BR(FICC JP),SYD "
53011,N,150,13606,,N,13606 CLEARSTREAM'S UNPUBL CLIENT
53012,N,530,89677,,N,DECEVAL SA CORR AS BOGOTA    
53013,N,150,89732,,N,89732 CLEARSTREAM'S UNPUBL CLIENT
53014,N,150,89756,,N,89756 CLEARSTREAM'S UNPUBL CLIENT
53015,N,150,89713,,N,89713 CLEARSTREAM'S UNPUBL CLIENT
53016,N,40,,7244,Y,KAS BANK N.V. AMSTERDAM  
53017,N,150,17426,,N,17426 CLEARSTREAM'S UNPUBL CLIENT
53018,N,150,13670,,N,13670 CLEARSTREAM'S UNPUBL CLIENT
53019,N,150,13700,,N,13700 CLEARSTREAM'S UNPUBL CLIENT
53020,N,981,13419,,N,"BARCLAYS BK PLC, SEOUL BR, SEOUL "
53021,N,20,13431,,N,BP2S PARIS/EVOS01    
53022,N,150,17006,,N,17006 CLEARSTREAM'S UNPUBL CLIENT
53023,N,150,13490,,N,13490 CLEARSTREAM'S UNPUBL CLIENT
53024,N,150,65063,,N,65063 CLEARSTREAM'S UNPUBL CLIENT
53025,N,150,89736,,N,89736 CLEARSTREAM'S UNPUBL CLIENT
53027,N,150,65035,,N,65035CLEARSTREAM'S UNPUBL CLIENT 
53028,N,150,65036,,N,65036CLEARSTREAM'S UNPUBL CLIENT 
53029,N,20,,,N,"CITIBANK INTERNATIONAL PLC,PARIS "
53030,N,150,17435,,N,17435 CLEARSTREAM'S UNPUBL CLIENT
53031,N,150,13539,,N,DEUTSCHE POSTBK INT SA MUNSBACH  
53032,N,270,13567,,N,"RAIFFEISENBK (BULG) EAD, SOFIA   "
53033,N,30,17434,,N,"LTSB BK PLC / WBM, LONDON    "
53034,N,150,13586,,N,13586 CLERASTREAM'S UNPUBL CLIENT
53035,N,860,89751,,N,RABOBANK AUSTRALIA SYDNEY    
53036,N,30,17436,,N,"LTSB BK PLC/GC POOLING SOURCE,LON"
53037,N,150,89741,,N,89741 CLEARSTREAM'S UNPUBL CLIENT
53038,N,150,13594,,N,13594 CLEARSTREAM'S UNPUBL CLIENT
53039,N,150,17438,,N,17438 CLEARSTREAM'S UNPUBL CLIENT
53040,N,975,,,N,BEAR STEARS PTE LTD SINGAPORE    
53041,N,150,17439,,N,17439 CLEARSTREAM'S UNPUBL CLIENT
53042,N,150,17440,,N,17440 CLEARSTREAM'S UNPUBL CLIENT
53043,N,150,13671,,N,13671 CLEARSTREAM'S UNPUBL CLIENT
53044,N,150,13701,,N,13701 CLEARSTREAM'S UNPUBL CLIENT
53045,N,150,17441,,N,17441 CLEARSTREAM'S UNPUBL CLIENT
53046,N,850,13420,,N,"CHINATST COMM BK, HK-WM, HG KG   "
53047,N,150,13364,,N,13364 CLEARSTREAM'S UNPUBL CLIENT
53048,N,150,17442,,N,17442 CLEARSTREAM'S UNPUBL CLIENT
53049,N,150,17443,,N,17443 CLEARSTREAM'S UNPUBL CLIENT
53050,N,30,,7163,Y,"JPMORGAN CHASE BK NA, LONDON "
53051,N,150,17444,,N,17444 CLEARSTREAM'S UNPUBL CLIENT
53052,N,150,76966,,N,76966 CLEARSTREAM'S UNPUBL CLIENT
53053,N,150,10411,,N,10411 CLEARSTREAM'S UNPUBL CLIENT
53054,N,150,10412,,N,10412 CLEARSTREAM'S UNPUBL CLIENT
53055,N,150,,,N,DEUTSCHE POSTBK INT SA MUNSBACH  
53056,N,150,17445,,N,17445 CLEARSTREAM'S UNPUBL CLIENT
53057,N,150,13607,,N,13607 CLERASTREAM'S UNPUBL CLIENT
53058,N,150,13613,,N,13613 CLEARSTREAM'S UNPUBL CLIENT
53059,N,150,13648,,N,13648 CLEARSTREAM'S UNPUBL CLIENT
53060,N,610,,,N,"BELINKY DANIEL HORACIO,BUEN AIRES"
53061,N,225,,,N,"PROMSVYAZBANK,MOSCOW "
53062,N,30,,,N,"CLACHAN NOMINEES LTD, LDN    "
53063,N,610,,,N,"ABN AMRO BK NV,BA    "
53064,N,160,,,N,"HYPOVEREINSBANK,ATHENS   "
53065,N,20,,,N,"EUROCLEAR FRANCE CDS,PARIS   "
53066,N,610,,,N,"ACISO BANCO COOP DE ROSARIO,B AIR"
53067,N,60,67363,7363,Y,"DEUTSCHE BANK AG,FRANKFURT   "
53068,N,30,,,N,"CITIBANK NA-GATS,LDN "
53069,N,610,,,N,"RICCHINI CIA S.C.,BUENOS AIRES   "
53072,N,610,,,N,"SBS SOCIEDAD DE BOLSA,BA "
53073,N,60,,,N,CLEARSTREAM BANKING FRANKFURT    
53075,N,610,,,N,BOSTON SECURITIES SA SOC BOLSA BA
53076,N,50,,,N,MERRILL LYNCH CAPITAL MKT ZURICH 
53077,N,30,,,N,"INSTINET GLOBAL SVCS LTD,LONDON  "
53078,N,610,,,N,"SUD ACCIONES Y VALORES,BA    "
53079,N,190,,,N,"CITIBANK NOMINEES(CBL 08XMV),DUBL"
53080,N,50,,,N,"SYNTHESIS BANK,GENEVA    "
53081,N,610,,,N,"MERCADO ABIERTO SA,BA    "
53082,N,30,,,N,"HSBC CLT CGOG,LONDON "
53084,N,610,,,N,RAYMOND JAMES ARGENT.SOC DE BOLSA
53085,N,260,,,N,"CITIBANK RT,BUDAPEST "
53086,N,150,17446,,N,17446 CLEARSTREAM'S UNPUBL CLIENT
53087,N,610,,,N,"CREDIT LYONNAIS,BUENOS AIRES "
53088,N,830,,,N,"FLEET SECURITIES(JAPAN)INC,TOKYO "
53090,N,610,,,N,"BANCO INVERSORA S.A.,BUENOS AIRES"
53092,N,140,,,N,"BCO ATLANTICO, MADRID    "
53093,N,610,,,N,"BCO RIO DE LA PLATA,BA   "
53095,N,140,,,N,"MORGAN STANLEY DW SV SA,MAD  "
53096,N,610,,,N,"CITICORP SOCIEDAD DE BOLSA,B AIRE"
53097,N,100,,,N,"GUDME RAASCH INV BKERS,COP   "
53098,N,20,,,N,BNP PARIBAS AVOIRS CLIENTELE 
53099,N,30,,,N,"DEUTSCHE BANK AG, FIMAT LDN  "
53101,N,30,,,N,CITIBANK LONDON  
53102,N,140,,,N,"BCO DE ESPANA, MADRID    "
53103,N,50,,,N,"BNP PARIBAS SUISSE S.A.,GENEVE   "
53104,N,30,,,N,"HSBC INVESTMENT BK PLC,LDN   "
53105,N,225,,,N,"BANK OF MOSCOW, MOSCOW   "
53106,N,20,,,N,"UBS WARBURG(FRANCE),PARIS    "
53107,N,870,,,N,SUPERANNUATION&PENSIONS AUCKLAND 
53109,N,20,,,N,"BCC-CLEARNET GARANTIES,PARIS "
53110,N,10,,,N,"BBVA, MIAMI  "
53112,N,20,,,N,"CCF/GESTION INSTITUTION., REIMS  "
53114,N,20,,,N,"BPSS - AVOIRS AXA, PARIS "
53115,N,150,17447,,N,17447 CLEARSTREAM'S UNPUBL CLIENT
53116,N,30,,,N,"NATIONAL CITY,LDN    "
53117,N,50,,,N,"TREFINA VERWALTUNGS AG,UTERAGERI "
53118,N,30,53970,,N,"BARCLAYS BK PLC/FI,LDN   "
53119,N,30,,,N,"VIDACOS NO 95 A/C,LDN    "
53120,N,0,,,N,"KBC FINANCIAL PRODUCTS, BRUSSELS "
53121,N,30,,,N,"HSBC CLIENT HLDGS,LDN    "
53122,N,50,,,N,"BNP PARIBAS, GENEVA  "
53123,N,30,,,N,"CHASE NOMINIES LIMITED, LONDON   "
53124,N,975,,,N,"MORG STANLEY(ASIA)SGP SEC PTE,SGP"
53125,N,140,,,N,"A.T. EQUITIES, MADRID    "
53126,N,60,,7959,Y,"LANDESSCHULDENVERWALTUNG, BERLIN "
53127,N,80,,,N,"NORDEA SEC. AB,STOCKHOLM "
53128,N,30,,,N,"COMMERZBANK AG, LONDON   "
53129,N,30,,,N,"BNY 'OCS' NOMINEES LTD, LONDON   "
53130,N,850,80641,,N,"KWANGTUNG PROVINCIAL BK,HKG  "
53131,N,110,,,N,"CITIBANK, TORONTO    "
53132,N,200,,,N,"LEONIA BK PLC,HELSINKI   "
53133,N,850,82065,,N,"KINCHENG BKG CORP,HONG KONG  "
53134,N,225,,,N,"JSICB/NOMOS-BANK,MOSCOW  "
53135,N,40,,7240,Y,"NECIGEF IN FOREIGN CSD'S,ADAM    "
53136,N,30,,,N,"JPMSL/BELGIUM CROSS-BORD,LDN "
53137,N,830,,,N,"SUMITOMO MITSUI BKING CORP,TOKYO "
53138,N,870,,,N,"HSBC,NEW ZEALAND AUCKLAND    "
53139,N,50,,,N,"BNP PARIBAS, ZURICH, SWITZERLAND "
53140,N,20,,,N,"BDF/FONDS PROPRES, PARIS "
53141,N,225,,,N,BK FOR FOREIGN TRADE ST PETERB   
53142,N,30,,,N,"CHARTER HOUSE TILNEY, LONDON "
53143,N,20,,,N,"CAISSE CENTR DU CRED MUTUEL,PARIS"
53144,N,70,,,N,"BCO AMBROSIANO VENETO,MILAN  "
53145,N,20,,,N,"BNP PARIBAS,PARIS    "
53146,N,20,,,N,"CFCM OCEAN,NANTES    "
53147,N,50,,,N,"HARDCASTLE TRADING AG,RAPPERSWIL "
53148,N,225,,,N,"METALLINVESTBANK,MOSCOW  "
53149,N,20,,,N,"LA POSTE - AVOIRS PROPRES,PARIS  "
53151,N,900,,,N,"NBP CONSERVAT.GLOBALE,MONACO "
53152,N,20,,,N,"CFCAL - BANQUE,REIMS "
53153,N,140,,,N,"SANTANDER CTRAL ESPANA BOLSA,MADR"
53154,N,40,,,N,"KAS BANK NV-CUSTODY,AMSTERDAM    "
53155,N,20,,,N,"KB LUXEMBOURG,MONACO "
53156,N,140,,,N,"BCO URQUIJO/CUST,MADRID  "
53157,N,225,,,N,"BALTINVESTBANK,ST PETERSBURG "
53158,N,20,,,N,"CFC MUTUEL DU CENTRE,NANTES  "
53159,N,70,,,N,"HSBC INV PLC(LDN),MILAN  "
53160,N,30,,,N,"BERNARD JACOBS MELLET,EDINBOROUGH"
53161,N,20,,,N,"BDF/DMC-OP.FERMES,PARIS  "
53162,N,40,,,N,RABOBANK NEDERLAND UTRECHT   
53164,N,20,,,N,SWISSLIFE BANQUE 
53165,N,120,,,N,"BCO EXPRESSO ATLANTICO,LISBON    "
53167,N,20,,,N,"BDF/SAFIRE/TBF,PARIS "
53170,N,20,,,N,"CREDIT COOPERATIF, PARIS "
53171,N,20,,,N,"BANQUE WORMS, PARIS  "
53173,N,0,,,N,"CITIBANK INT.PLC CONSUMER,BRUSSEL"
53174,N,20,,,N,"CC CT IMMOB DE FRANCE,NANTES "
53176,N,20,,,N,"BTP,PARIS    "
53177,N,30,,,N,"HSBC EQUIT NOMINEE NO2 UK LTD,LDN"
53178,N,20,,,N,"BANQUE SAINT OLIVE,LYON  "
53179,N,20,,,N,"TRESOR PUBLIC-CADES,PARIS    "
53180,N,30,,,N,"CAZ CO,LDN   "
53182,N,20,,,N,"NBP CONSERVATION GLOBALE, REIMS  "
53183,N,190,,,N,"SUSQUEHANNA IRELAND LTD,DUBLIN   "
53184,N,50,,,N,"CREDIT AGRICOLE INDOSUEZ,LAUSANNE"
53185,N,20,,,N,"BANQUE FINANCIERE CARDIF, PARIS  "
53186,N,978,88491,,N,BK OF CHINA LTD MACAU BR MACAU   
53187,N,850,,,N,"WOCOM SECS LTD/CLIENT,HK "
53188,N,20,,,N,"JP MORGAN CHASE BK-TITRISAT,PARIS"
53189,N,975,,,N,"SASSOON JM CO (PTE),SINGAPOR "
53190,N,110,,,N,"MIDLAND WALWYN CAP INC.,TORONTO  "
53191,N,20,,,N,"BQUE POPULAIRE DE LORRAINE,REIMS "
53192,N,70,,,N,"BCA ANTONIANA POPOL VENETA,MILAN "
53193,N,30,,,N,"TIMBER HILL,LONDON   "
53194,N,20,,,N,"BDF/DMC OP.SPECIFIQUES,PARIS "
53195,N,20,,,N,"EFIPOSTE,PARIS   "
53196,N,50,,,N,"HARDCASTLE TRADING AG,ZURICH "
53197,N,20,,,N,"COFINOGA SA,PARIS    "
53198,N,150,13672,,N,13672 CLEARSTREAM'S UNPUBL CLIENT
53199,N,20,,,N,"EUROCLEAR FRANCE/BCO DE ESPAN,PAR"
53200,N,20,,,N,"BANQUE ROBECO,PARIS  "
53201,N,130,,,N,UNICREDIT BANK AUSTRIA   
53202,N,60,,,N,"DEUTSCHE BORSE CL/BCO DE ESP,FKFT"
53203,N,20,,,N,"NATEXIS BQUES POP./Y.MAHE,REIMS  "
53204,N,70,,,N,"CAMPERIO SPA SIM,MILAN   "
53205,N,70,,,N,"MONTE TITOLI/BCO DE ESPANA,MILAN "
53206,N,20,,,N,"TRADITION SECS AND FUTURES,PARIS "
53208,N,830,,,N,"NIPPONKOA INSURANCE CO LTD,TOKYO "
53209,N,20,,,N,"BFT,PARIS    "
53210,N,50,,,N,"BPSS, ZURICH "
53211,N,30,,,N,"COMPUTER SH REG SERVICES,LDN "
53212,N,20,,,N,"ENTENIAL,PARIS   "
53213,N,70,,,N,"BANCA NAZIONALE DEL LAVORO,MILAN "
53214,N,140,,,N,INTERMONEY VAL SV MADRID 
53215,N,20,,,N,"LEGAL ET GENERAL BANK,PARIS  "
53216,N,225,,,N,INVESTRUST MOSCOW    
53217,N,30,57541,,N,"HYPOVEREINSBK,LDN    "
53218,N,20,,,N,"BDF/DMC-CERTIF DE DETTE,PARIS    "
53219,N,850,,,N,INSTINET PACIFIC HONG KONG   
53220,N,140,,,N,"BCO ATLANTICO/DIV FIN,MADRID "
53221,N,20,,,N,"CCF/SINOPIA,REIMS    "
53222,N,30,,,N,"HOARES BANK NOMINEES LTD,LONDON  "
53223,N,140,,,N,"BBVA EXARGENT,MAD    "
53224,N,20,,,N,"BCC-CLEARNET RLNG,PARIS  "
53225,N,20,,,N,"CIE FINANCEMENT FONCIER,PARIS    "
53226,N,70,,,N,"CRED. COOPER. PROV. RAVENNA,RAVEN"
53227,N,20,,,N,"BCC-CLEARNET RLG,PARIS   "
53228,N,20,,,N,"DEXIA BQUE PRIV.FRANCE/FFN,PARIS "
53230,N,0,,,N,"BK OF NEW YORK LTD,BRUSSEL   "
53231,N,30,,,N,"ROCK NOM/CHARLES STANLEY LTD,LDN "
53232,N,50,,,N,"CSFB,ZURICH  "
53234,N,60,,,N,"ABP,KOLN "
53235,N,50,,,N,"DEUTSCHE BK (CH),GENEVE  "
53236,N,20,,,N,"UBS AG LONDON BRANCH,PARIS   "
53237,N,30,,,N,"PERSHING, LDN    "
53238,N,30,,,N,"DRESDNER KLEINWORT,LDN   "
53239,N,20,,,N,"UNICREDIT BANCA MOBILIARE,PARIS  "
53240,N,981,17448,,N,"KEB62103, SEOUL  "
53241,N,30,,,N,"DT BK LDN (GEC),LDN  "
53242,N,20,,,N,"BANQUE DU GOTHARD,MONACO "
53244,N,30,,,N,"DT BK LDN (GEC),LDN  "
53245,N,20,,,N,"FRANFINANCE,PARIS    "
53246,N,500,,,N,"ING BANK, MEXICO "
53247,N,30,,,N,"DT BK LDN (GEC),LDN  "
53248,N,20,,,N,"DEUTSCHE BANK AG CUSTODY,PARIS   "
53249,N,225,,,N,"ALJBA ALLIANCE OOO KB, MOSCOW    "
53250,N,30,,,N,"E TRADE,CAMBRIDGE    "
53251,N,20,,,N,"SOC.CENTR.CRED.MARITIME,PARIS    "
53252,N,50,,,N,"AG PRIVAT BK,ZURICH  "
53253,N,30,,,N,"E TRADE,CAMBRIDGE    "
53254,N,975,13702,,N,BB SINGAP WEALTH MGT 0PCT SING   
53255,N,100,,,N,JP MORGAN CHASE BANK KOPENHAGEN  
53256,N,30,,,N,"E TRADE,CAMBRIDGE    "
53257,N,20,,,N,BANQUE POPULAIRE D'ALSACE STRASB.
53258,N,50,,,N,"BK EHINGER,BASEL "
53259,N,50,,,N,"E GUTZWILLER, BASEL  "
53260,N,0,,,N,"KBC BANK,BRUSSEL "
53261,N,50,,,N,"BK J.BAER,ZURICH "
53262,N,40,,,N,"ABN AMRO GC (FGCS),AMS   "
